num,Database,herb,herb2,Ingredient_Name,Flag,MOLID,PubChem_CID,Biological_Test_Results,BBB_OB,SMILES,genes_from_paper,genes_from_tcmsp,genes_from_pubchem,genes_from_sea,genes_total
6669,Chemistry,≥¬∆§,≥¬∆§,nobiletin,,,72344,Exist,-+,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC)OC,,"CASP9,PTGS1,AR,PRSS1,EPHB2,GSK3B,F7,TIMP1,BCL2,PPARG,NCOA2,TP53,CD163,ESR1,CHEK1,MAPK8,ESR2","ABCG2,DRD3,KCNMB4,TDP1,KCNMA1,MAP3K3,LRRC26,KCNMB2,ABCB1,CYP3A4,KCNMB1","ABCG2,ABCC1,ABCB1,CYP1B1,CYP1A1","KCNMA1,AR,GSK3B,CYP3A4,TP53,ESR1,MAPK8,PTGS1,EPHB2,ABCC1,KCNMB2,BCL2,PPARG,NCOA2,CD163,CYP1A1,KCNMB1,DRD3,TDP1,KCNMB4,CASP9,PRSS1,LRRC26,F7,CYP1B1,CHEK1,ESR2,ABCG2,MAP3K3,ABCB1,TIMP1"
6670,Chemistry,≥¬∆§,≥¬∆§,neral,,,643779,,+-,CC(=CCCC(=CC=O)C)C,,,,,
6671,Chemistry,≥¬∆§,≥¬∆§,neohesperidin,,,442439,Exist,--,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC(=C(C=C5)OC)O)O)CO)O)O)O)O)O,,"PTGS1,NCOA2",,CYP19A1,"PTGS1,CYP19A1,NCOA2"
6672,Chemistry,≥¬∆§,≥¬∆§,linalool,,,6549,Exist,+-,CC(=CCCC(C)(C=C)O)C,,"GABRA1,CHRM2,CHRM1,CHRM3",SENP8,,"CHRM3,SENP8,CHRM1,CHRM2,GABRA1"
6673,Chemistry,≥¬∆§,≥¬∆§,limonin,,,179651,Exist,++,CC1(C2CC(=O)C3(C(C24COC(=O)CC4O1)CCC5(C36C(O6)C(=O)OC5C7=COC=C7)C)C)C,,CYP3A4,"NR3C1,AR,CYP3A4,ABCB1,ESR1",,"NR3C1,AR,CYP3A4,ABCB1,ESR1"
6674,Chemistry,≥¬∆§,≥¬∆§,limonin,,,179651,Exist,++,CC1(C2CC(=O)C3(C(C24COC(=O)CC4O1)CCC5(C36C(O6)C(=O)OC5C7=COC=C7)C)C)C,,CYP3A4,"NR3C1,AR,CYP3A4,ABCB1,ESR1",,"NR3C1,AR,CYP3A4,ABCB1,ESR1"
6675,Chemistry,≥¬∆§,≥¬∆§,limonene,,,22311,Exist,++,CC1=CCC(CC1)C(=C)C,,,"AR,NFE2L2",,"AR,NFE2L2"
6676,Chemistry,≥¬∆§,≥¬∆§,hesperidin,,,10621,Exist,--,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O,,"VCAM1,CASP3,TIAM2,ICAM1","KDM1A,CACNA1B,APP,BACE1,HPSE,BAZ2B,CTDSP1,GRK2",CYP19A1,"KDM1A,APP,CACNA1B,GRK2,CYP19A1,TIAM2,BACE1,CASP3,VCAM1,HPSE,BAZ2B,CTDSP1,ICAM1"
6677,Chemistry,≥¬∆§,≥¬∆§,hesperidin,,,10621,Exist,--,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O,,"VCAM1,CASP3,TIAM2,ICAM1","KDM1A,CACNA1B,APP,BACE1,HPSE,BAZ2B,CTDSP1,GRK2",CYP19A1,"KDM1A,APP,CACNA1B,GRK2,CYP19A1,TIAM2,BACE1,CASP3,VCAM1,HPSE,BAZ2B,CTDSP1,ICAM1"
6678,Chemistry,≥¬∆§,≥¬∆§,hesperetin-7-O-rutinoside,,,16394497,,--,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O,,,,CYP19A1,CYP19A1
6679,Chemistry,≥¬∆§,≥¬∆§,ferulic acid,,,445858,Exist,++,COC1=C(C=CC(=C1)C=CC(=O)O)O,,"PTGS1,CHRM2,CHRM1,ADRA1A","CA2,CA4,APP,CA3,CA7,CA12,CA6,GFER,CA1,FXN,CA14,CA5B,CA9,CA5A","MAOA,CA4,EP300,NFE2L2,NFKB1,CA5B,MMP9,PTGES,PTGS1,CXCL12,TLR9,BACE1,CA12,CA6,ALOX5,CA1,ALPI,CA9,CA2,APP,MMP1,CA7,FOS,MAPT,TTR,MAOB,GLO1,MMP2,CA14,PTPN1,CA5A,MET,CA3,CA13,TRPV1,IKBKG,ALOX15,F3,JUN","MAOA,CA4,EP300,NFE2L2,NFKB1,CA5B,MMP9,PTGES,PTGS1,CXCL12,TLR9,CA12,BACE1,CA6,ALOX5,CA1,ALPI,CA9,CA2,APP,MMP1,CA7,FOS,MAPT,TTR,MAOB,GLO1,MMP2,FXN,CA14,PTPN1,CA5A,MET,CA3,CA13,ADRA1A,TRPV1,GFER,IKBKG,CHRM1,ALOX15,F3,CHRM2,JUN"
6680,Chemistry,≥¬∆§,≥¬∆§,evodin,,,179651,Exist,++,CC1(C2CC(=O)C3(C(C24COC(=O)CC4O1)CCC5(C36C(O6)C(=O)OC5C7=COC=C7)C)C)C,,,"NR3C1,AR,CYP3A4,ABCB1,ESR1",,"NR3C1,AR,CYP3A4,ABCB1,ESR1"
6681,Chemistry,≥¬∆§,≥¬∆§,dipentene,,,22311,Exist,++,CC1=CCC(CC1)C(=C)C,,,"AR,NFE2L2",,"AR,NFE2L2"
6682,Chemistry,≥¬∆§,≥¬∆§,decanal,,,8175,Exist,+-,CCCCCCCCCC=O,,,PPARG,FAAH,"PPARG,FAAH"
6683,Chemistry,≥¬∆§,≥¬∆§,decanal,,,8175,Exist,+-,CCCCCCCCCC=O,,,PPARG,FAAH,"PPARG,FAAH"
6684,Chemistry,≥¬∆§,≥¬∆§,citronellol,,,8842,Exist,+-,CC(CCC=C(C)C)CCO,,,"ALOX15,TRPV1",,"ALOX15,TRPV1"
6685,Chemistry,≥¬∆§,≥¬∆§,citromitin,,,12303287,,-+,COC1=C(C=C(C=C1)C2CC(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC)OC,,"NCOA2,F7",,,"NCOA2,F7"
6686,Chemistry,≥¬∆§,≥¬∆§,citral-b,,,638011,Exist,+-,CC(=CCCC(=CC=O)C)C,,,,,
6687,Chemistry,≥¬∆§,≥¬∆§,carvacrol,,,10364,Exist,++,CC1=C(C=C(C=C1)C(C)C)O,,,"PTGS1,TRPA1",RNASEH1,"PTGS1,TRPA1,RNASEH1"
6688,Chemistry,≥¬∆§,≥¬∆§,benzylmethanol,,,6054,Exist,++,C1=CC=C(C=C1)CCO,,,"AR,CYP3A4",CA2,"AR,CA2,CYP3A4"
6689,Chemistry,≥¬∆§,≥¬∆§,benzyl alcohol,,,244,Exist,++,C1=CC=C(C=C1)CO,,,ACHE,,ACHE
6690,Chemistry,≥¬∆§,≥¬∆§,benzoic acid 2-methylaminomethylester,,,NO,,,,,,,,
6691,Chemistry,≥¬∆§,≥¬∆§,5-O-desmethylcitromitin,,,NO,,,,,,,,
6692,Chemistry,≥¬∆§,≥¬∆§,"5-hydroxy-7,8,4'-trimethoxyflavanone",,,42608118,,--,COC1=CC=C(C=C1)C2CC(=O)C3=C(O2)C(=C(C=C3O)OC)OC,,,,"TAS2R31,CYP19A1,CYP1B1","TAS2R31,CYP1B1,CYP19A1"
6693,Chemistry,≥¬∆§,≥¬∆§,"5-hydroxy-6,7,8,4'-tetramethoxyflavone",,,96539,Exist,--,COC1=CC=C(C=C1)C2=CC(=O)C3=C(C(=C(C(=C3O2)OC)OC)OC)O,,,ALDH1A1,"ABCG2,MAOA,KCND3,MAOB,CYP1B1","ABCG2,MAOA,KCND3,MAOB,CYP1B1,ALDH1A1"
6694,Chemistry,≥¬∆§,≥¬∆§,"5-hydroxy-6,7,8,3',4'-pentamethoxyflavone",,,358832,Exist,-+,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(C(=C(C(=C3O2)OC)OC)OC)O)OC,,,ALDH1A1,"ABCG2,CYP1A1,CYP1B1,ABCB1","ABCG2,ABCB1,CYP1B1,CYP1A1,ALDH1A1"
6695,Chemistry,≥¬∆§,≥¬∆§,"5-hydroxy-6,7,3',4'-tetramethoxyflavone",,,152430,Exist,-+,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(C(=C(C=C3O2)OC)OC)O)OC,,,"OPRD1,CYP1A1,CYP1B1,CYP1A2","ABCG2,CREB1,PTPRS,OPRD1,ABCC1,ABCB1,CYP1B1,CYP1A1","ABCG2,CREB1,PTPRS,OPRD1,ABCC1,ABCB1,CYP1B1,CYP1A1,CYP1A2"
6696,Chemistry,≥¬∆§,≥¬∆§,"5,7,8,4'-tetramethoxyflavone",,,629964,Exist,-+,COC1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C=C3OC)OC)OC,,,,"ABCG2,CYP1B1,ABCB1","ABCG2,CYP1B1,ABCB1"
6697,Chemistry,≥¬∆§,≥¬∆§,"5,7,8,3',4'-pentamethoxyflavone",,,632135,Exist,-+,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C=C3OC)OC)OC)OC,,,,"ABCG2,ABCC1,ABCB1,CYP1B1,CYP1A1","ABCG2,ABCC1,ABCB1,CYP1B1,CYP1A1"
6698,Chemistry,≥¬∆§,≥¬∆§,"5,7,4'-trimethoxyflavone",,,79730,Exist,++,COC1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=C(C=C3OC)OC,,,ABCB1,"ABCG2,MAOA,TNKS,AR,ABCB1,KCND3,MAOB,CYP1B1","ABCG2,TNKS,MAOA,AR,ABCB1,KCND3,MAOB,CYP1B1"
6699,Chemistry,≥¬∆§,≥¬∆§,"5,7,4'-trihydroxy-6,8,3'-trimethoxyflavone",,,NO,,,,,,,,
6700,Chemistry,≥¬∆§,≥¬∆§,"5,6,7,8,4'-pentamethoxyflavone",,,68077,Exist,-+,COC1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC,,,"ABCG2,RAPGEF4,TDP1,ABCB1,CYP3A4,ALDH1A1","ABCG2,TNKS,ABCC1,ABCB1,CYP1B1","ABCG2,RAPGEF4,TDP1,TNKS,ABCC1,CYP3A4,ABCB1,CYP1B1,ALDH1A1"
6701,Chemistry,≥¬∆§,≥¬∆§,"5,6,7,8,4'-pentamethoxyflavone",,,68077,Exist,-+,COC1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC,,,"ABCG2,RAPGEF4,TDP1,ABCB1,CYP3A4,ALDH1A1","ABCG2,TNKS,ABCC1,ABCB1,CYP1B1","ABCG2,RAPGEF4,TDP1,TNKS,ABCC1,CYP3A4,ABCB1,CYP1B1,ALDH1A1"
6702,Chemistry,≥¬∆§,≥¬∆§,"5,6,7,8,3',4'-hexamethoxy flavone",,,NO,,,,,,,,
6703,Chemistry,≥¬∆§,≥¬∆§,"5,6,7,3',4'-pentamethoxyflavone",,,145659,Exist,-+,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(C(=C(C=C3O2)OC)OC)OC)OC,,,"ABCG2,KMT2A,ABCB1,MEN1","ABCG2,CYP1A1,CYP1B1,ABCB1","ABCG2,KMT2A,ABCB1,CYP1B1,CYP1A1,MEN1"
6704,Chemistry,≥¬∆§,≥¬∆§,"5,5'-oxydimethylene-bis(2-furaldehyde)",,,NO,,,,,,,,
6705,Chemistry,≥¬∆§,≥¬∆§,"5,4'-dihydroxy-7,8-dimethoxy flavone",,,NO,,,,,,,,
6706,Chemistry,≥¬∆§,≥¬∆§,"5,4'-dihydroxy-6,7,8-trimethoxyflavone",,,73207,Exist,--,COC1=C(C(=C2C(=C1O)C(=O)C=C(O2)C3=CC=C(C=C3)O)OC)OC,,,STK33,"ABCG2,CYP1B1","ABCG2,CYP1B1,STK33"
6707,Chemistry,≥¬∆§,≥¬∆§,4-terpineol,,,11230,Exist,++,CC1=CCC(CC1)(C(C)C)O,,GABRA1,,,GABRA1
6708,Chemistry,≥¬∆§,≥¬∆§,4-terpineol,,,11230,Exist,++,CC1=CCC(CC1)(C(C)C)O,,GABRA1,,,GABRA1
6709,Chemistry,≥¬∆§,≥¬∆§,"4'-hydroxy-5,6,7,8-tetramethoxyflavone",,,3010100,Exist,--,COC1=C(C(=C(C2=C1C(=O)C=C(O2)C3=CC=C(C=C3)O)OC)OC)OC,,,,"ABCG2,CYP1B1","ABCG2,CYP1B1"
6710,Chemistry,≥¬∆§,≥¬∆§,"4-(1,1-dimethylethyl)-benzenemethanol",,,NO,,,,,,,,
6711,Chemistry,≥¬∆§,≥¬∆§,"3,7-dimethyl-7-octenal",,,101628,,++,CC(CCCC(=C)C)CC=O,,,,,
6712,Chemistry,≥¬∆§,≥¬∆§,"2,6,10-trimethyl-2,6,9,11-dodecatetraenal",,,5281534,,++,CC(=CCC=C(C)C=C)CCC=C(C)C=O,,,,,
523,TCMID,ªÙœ„,ªÙœ„,(e)-2-hexenyl-gamma-l-arabinopyranosyl-(1-2)-beta-d-glucopyranoside,,,NO,,,,,,,,
524,TCMID,ªÙœ„,ªÙœ„,"(z)-(1s,5r)-beta-pinen-10-yl-beta-vicianoside",,,NO,,,,,,,,
525,TCMID,ªÙœ„,ªÙœ„,"1-methylene-2,4a-dimethyl-6,8-dihydroxy-5-methoxy-7-(1,1-dimethylhydroxymethyl)-1,2,3,4,9,10,10a-heptahydro-9-phenanthrone",,,NO,,,,,,,,
526,TCMID,ªÙœ„,ªÙœ„,2-octenic acid,,,73850,,+-,CCCCCC=CC(=O)O,,,,FABP3,FABP3
527,TCMID,ªÙœ„,ªÙœ„,"2alpha,3beta-dihydroxyolean-12-en-28-oicacid",,,NO,,,,,,,,
528,TCMID,ªÙœ„,ªÙœ„,"3,4-methylenedioxy-10-hydroxy aristololactam",,,NO,,,,,PTGS1,,,PTGS1
529,TCMID,ªÙœ„,ªÙœ„,3-octanol,,,11527,Exist,+-,CCCCCC(CC)O,,,,,
530,TCMID,ªÙœ„,ªÙœ„,3-octanone,,,246728,Exist,++,CCCCCC(=O)CC,,,,"CES1,CES2","CES1,CES2"
531,TCMID,ªÙœ„,ªÙœ„,acacetin,,,5280442,Exist,--,COC1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O,,"NCOA1,PTGS1,AR,PRSS1,RELA,BCL2,FASN,CASP3,TP53,NCOA2,CHEK1,CASP8","MAOA,AR,CYP2D6,SENP7,CYP3A4,GSK3B,KCND3,CASP3,NFKB1,IP6K2,SMAD3,MAPK12,AKT1,CYP1A2,MAPK8,MAPK11,SENP6,CFTR,ALOX5,KCNA5,CYP1A1,CDK8,GSK3A,RAB9A,TDP1,CDK9,NR3C1,NR0B1,KCNE1,MAPK14,HIF1A,MAOB,CYP1B1,CYP2C19,CYP2C9,MAPK9,YAP1,KCNH2,SENP8,RELA,SMARCA2,MAPK10,MAPK13,KCNQ1,NFKB2","MAOA,TNKS,CA4,AKR1B10,ACHE,AR,CYP3A4,KCND3,GPR35,ESR1,CYP1A2,AKR1B1,HSD17B1,ABCC1,MPO,CA12,ALOX5,KCNA5,CDK8,CBS,CDK9,APP,CA7,TTR,TYR,CYP19A1,MAOB,GLO1,CYP1B1,CYP2C19,TERT,NOX4,ESR2,ABCG2,TNKS2,ABCB1,ALOX15,XDH","NCOA1,MAOA,TNKS,CA4,AKR1B10,CYP3A4,GPR35,SMAD3,CASP8,CFTR,HSD17B1,PTGS1,MPO,CA12,BCL2,KCNA5,CYP1A1,RAB9A,CBS,TDP1,NR3C1,NR0B1,APP,PRSS1,CA7,TTR,TYR,MAPK14,MAOB,GLO1,CYP1B1,TERT,CYP2C9,NOX4,YAP1,ESR2,TNKS2,KCNH2,RELA,SMARCA2,ABCB1,FASN,XDH,ACHE,AR,CYP2D6,SENP7,GSK3B,KCND3,CASP3,NFKB1,TP53,IP6K2,ESR1,AKT1,MAPK12,MAPK8,MAPK11,CYP1A2,SENP6,AKR1B1,ABCC1,ALOX5,NCOA2,CDK8,GSK3A,CDK9,KCNE1,CYP19A1,HIF1A,CYP2C19,CHEK1,MAPK9,ABCG2,SENP8,MAPK13,MAPK10,ALOX15,KCNQ1,NFKB2"
532,TCMID,ªÙœ„,ªÙœ„,acaciin,,,5317025,Exist,--,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC=C(C=C5)OC)O)O)O)O)O)O)O,,,,"IL2,NMUR2,P4HB,XDH","IL2,NMUR2,P4HB,XDH"
533,TCMID,ªÙœ„,ªÙœ„,agastachin,,,NO,,,,,,,,
534,TCMID,ªÙœ„,ªÙœ„,agastachoside,,,NO,,,,,,,,
535,TCMID,ªÙœ„,ªÙœ„,alpha-cadinol,,,10398656,Exist,+-,CC1=CC2C(CCC(C2CC1)(C)O)C(C)C,,"GABRA1,CHRM1",,,"GABRA1,CHRM1"
536,TCMID,ªÙœ„,ªÙœ„,alpha-farnesene,,,5281516,Exist,+-,CC(=CCCC(=CCC=C(C)C=C)C)C,,,"GLI3,HSPB1,NR3C1,NFE2L2,NR1I2,ESRRA,PPARG",,"GLI3,HSPB1,NR3C1,NFE2L2,NR1I2,ESRRA,PPARG"
537,TCMID,ªÙœ„,ªÙœ„,alpha-guriunene,,,NO,,,,,,,,
538,TCMID,ªÙœ„,ªÙœ„,anethole,,,637563,Exist,++,CC=CC1=CC=C(C=C1)OC,,"RELA,ADRA1A,CHRM1,NFKBIA,ADRA2C",,"NFE2L2,AHR,RELA,PTGS2,CYP1B1","NFE2L2,AHR,RELA,ADRA1A,PTGS2,NFKBIA,CHRM1,CYP1B1,ADRA2C"
539,TCMID,ªÙœ„,ªÙœ„,anisaldehyde,,,31244,Exist,++,COC1=CC=C(C=C1)C=O,,TYR,"ALDH1A1,CYP2A6","CA14,CA2,CA12","CA2,TYR,CA12,CYP2A6,CA14,ALDH1A1"
540,TCMID,ªÙœ„,ªÙœ„,beta-pinene,,,14896,Exist,++,CC1(C2CCC(=C)C1C2)C,,,,,
541,TCMID,ªÙœ„,ªÙœ„,calarene,,,28481,,++,CC1CCC=C2C1(C3C(C3(C)C)CC2)C,,"CHRM3,CHRM2,CHRM1,GABRA1,GRIA2",,,"CHRM3,CHRM2,CHRM1,GABRA1,GRIA2"
542,TCMID,ªÙœ„,ªÙœ„,caryophyllene epoxid,,,NO,,,,,,,,
543,TCMID,ªÙœ„,ªÙœ„,cis-calamenene,,,6429077,,++,CC1CCC(C2=C1C=CC(=C2)C)C(C)C,,,,,
544,TCMID,ªÙœ„,ªÙœ„,crategolicacid,,,137166,,+-,CN(C)C1=CC=C(C=C1)CO,,,,,
545,TCMID,ªÙœ„,ªÙœ„,creatine,,,586,Exist,++,CN(CC(=O)O)C(=N)N,,,,,
546,TCMID,ªÙœ„,ªÙœ„,cynanuriculoside a,,,NO,,,,,,,,
547,TCMID,ªÙœ„,ªÙœ„,d-limonene,,,440917,Exist,++,CC1=CCC(CC1)C(=C)C,,,NR1I2,,NR1I2
548,TCMID,ªÙœ„,ªÙœ„,daucosterol,,,5742590,Exist,+-,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)OC5C(C(C(C(O5)CO)O)O)O)C)C)C(C)C,,"NCOA2,PGR","PRKAG1,GSK3B,PRKAA1,PRKAB2,PRKAA2,PRKAG2,PRKAG3,POLB,PRKAB1",,"PRKAG1,GSK3B,PRKAA1,PGR,PRKAB2,PRKAA2,PRKAG2,NCOA2,PRKAG3,POLB,PRKAB1"
549,TCMID,ªÙœ„,ªÙœ„,dauricine,,,73400,Exist,+-,CN1CCC2=CC(=C(C=C2C1CC3=CC=C(C=C3)OC4=C(C=CC(=C4)CC5C6=CC(=C(C=C6CCN5C)OC)OC)O)OC)OC,,,KCNH2,"DRD4,DRD2","KCNH2,DRD4,DRD2"
550,TCMID,ªÙœ„,ªÙœ„,elemicin,,,10248,Exist,++,COC1=CC(=CC(=C1OC)OC)CC=C,,"CHRM3,PTGS1,ADRA1A,CHRM1,ADRA2C,CHRM2,GRIA2,GABRA1",,,"CHRM3,PTGS1,ADRA1A,CHRM1,ADRA2C,CHRM2,GRIA2,GABRA1"
551,TCMID,ªÙœ„,ªÙœ„,epifriedelanol,,,119242,Exist,++,CC1C(CCC2C1(CCC3C2(CCC4(C3(CCC5(C4CC(CC5)(C)C)C)C)C)C)C)O,,,,,
552,TCMID,ªÙœ„,ªÙœ„,epifriedelanol acetate,,,13688748,,++,CC1C(CCC2C1(CCC3C2(CCC4(C3(CCC5(C4CC(CC5)(C)C)C)C)C)C)C)OC(=O)C,,,,,
553,TCMID,ªÙœ„,ªÙœ„,estragole,,,8815,Exist,++,COC1=CC=C(C=C1)CC=C,,,"SENP8,TDP1,NR0B1",,"SENP8,TDP1,NR0B1"
554,TCMID,ªÙœ„,ªÙœ„,estriol,,,5756,Exist,--,CC12CCC3C(C1CC(C2O)O)CCC4=C3C=CC(=C4)O,,"ACHE,RXRA,CHRM1,ADRA1A","SERPINA6,GLI3,CACNA1H,SHBG,NR3C1,AR,SLC6A4,UGT2B7,PGR,ESR1,RARA,ESR2","SERPINA6,SHBG,HSD17B1,GPER1,ABCC1,CYP19A1,SLC6A4,ESRRA,SLC22A3,CYP1B1,ESRRB,AKR1C3,ESR1,STS,SLC22A1,ESR2","SERPINA6,GLI3,CACNA1H,NR3C1,ACHE,AR,GPER1,CYP19A1,ESRRA,CYP1B1,ESRRB,ESR1,RARA,RXRA,ESR2,STS,HSD17B1,ABCC1,ADRA1A,SLC6A4,PGR,SLC22A3,CHRM1,AKR1C3,SHBG,UGT2B7,SLC22A1"
555,TCMID,ªÙœ„,ªÙœ„,friedelan-3-one,,,91472,Exist,++,CC1C(=O)CCC2C1(CCC3C2(CCC4(C3(CCC5(C4CC(CC5)(C)C)C)C)C)C)C,,,,,
556,TCMID,ªÙœ„,ªÙœ„,fritillaziebinol,,,NO,,,,,AR,,,AR
557,TCMID,ªÙœ„,ªÙœ„,gamma-sitosterol,,,457801,Exist,++,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,,"NCOA2,PGR",,"SREBF2,CRYAB,CYP17A1,F2,NPC1L1,NR1H2,NR1H3,FGF2,DHCR24,RORC","SREBF2,CRYAB,CYP17A1,F2,NPC1L1,PGR,NR1H2,NCOA2,NR1H3,FGF2,DHCR24,RORC"
558,TCMID,ªÙœ„,ªÙœ„,humulene epoxide i,,,NO,,,,,,,,
559,TCMID,ªÙœ„,ªÙœ„,i-linalool,,,NO,,,,,,,,
560,TCMID,ªÙœ„,ªÙœ„,isoagastachoside,,,NO,,,,,,,,
561,TCMID,ªÙœ„,ªÙœ„,isoajmaline,,,6325415,,++,CCC1C2CC3C4C5(CC(C2C5O)N3C1O)C6=CC=CC=C6N4C,,,,"KCNH2,CYP2D6","KCNH2,CYP2D6"
562,TCMID,ªÙœ„,ªÙœ„,isocembrol,,,5363523,,++,CC1=CCCC(C=CC(CCC(=CCC1)C)C(C)C)(C)O,,,,,
563,TCMID,ªÙœ„,ªÙœ„,l-limonene,,,439250,Exist,++,CC1=CCC(CC1)C(=C)C,,,,,
564,TCMID,ªÙœ„,ªÙœ„,linalool,,,6549,Exist,+-,CC(=CCCC(C)(C=C)O)C,,"GABRA1,CHRM2,CHRM1,CHRM3",SENP8,,"CHRM3,SENP8,CHRM1,CHRM2,GABRA1"
565,TCMID,ªÙœ„,ªÙœ„,maslinic acid,,,73659,Exist,-+,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)C)O)O)C)C)C2C1)C)C(=O)O)C,,,"PTPN2,PYGM,PTPN1,AKR1B10","PTPN2,CD81,AKR1B10,RELA,ACP1,PTPN6,F3,HSD11B1,POLB,PTPN1,GPBAR1","PTPN2,CD81,AKR1B10,RELA,ACP1,PYGM,PTPN6,F3,HSD11B1,POLB,PTPN1,GPBAR1"
566,TCMID,ªÙœ„,ªÙœ„,methyl chlorogenate,,,6476139,Exist,--,COC(=O)C1(CC(C(C(C1)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O)O,,,,"MMP2,AKR1B1,APP,AKR1B10","MMP2,AKR1B1,APP,AKR1B10"
567,TCMID,ªÙœ„,ªÙœ„,methylchavicol,,,8815,Exist,++,COC1=CC=C(C=C1)CC=C,,,"SENP8,TDP1,NR0B1",,"SENP8,TDP1,NR0B1"
568,TCMID,ªÙœ„,ªÙœ„,oleanolic acid,,,10494,Exist,-+,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)C)C(=O)O)C,,"CASP9,PTGS1,NQO1,CASP3,RXRA,ICAM1","IFNG,TDP1,AKR1B10,PRKAG1,GSK3B,ACP1,PTPN11,PRKAA2,PTPRF,PLA2G1B,PRKAG3,MAP4K2,DUSP3,POLB,PTPN1,CDC25B,GPBAR1,PTPN2,PTPRC,RELA,PRKAA1,PRKAB2,PRKAG2,PTPN6,F3,PRKAB1","PTPN2,CES2,CD81,PTPRC,AKR1B10,USP7,RELA,ACP1,PTPRF,PLA2G1B,POLB,PTPN6,F3,HSD11B1,DUSP3,PTPN1,CDC25B,GPBAR1","IFNG,AKR1B10,PRKAG1,GSK3B,ACP1,CASP3,PRKAA2,RXRA,PRKAG3,DUSP3,POLB,CDC25B,PTPN2,PTGS1,USP7,PRKAA1,PRKAG2,PTPN6,TDP1,CD81,CASP9,NQO1,PTPN11,PTPRF,PLA2G1B,MAP4K2,PTPN1,ICAM1,GPBAR1,CES2,PTPRC,RELA,PRKAB2,F3,HSD11B1,PRKAB1"
569,TCMID,ªÙœ„,ªÙœ„,oleanolic acid-28-o-beta-d-glucopyranoside,,,14189384,Exist,--,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)C)C(=O)OC6C(C(C(C(O6)CO)O)O)O)C,,"NR3C1,PGR",F3,"PTPN2,AKR1B10,RELA,F3,POLB,PTPN1,GPBAR1","PTPN2,NR3C1,AKR1B10,RELA,PGR,F3,POLB,PTPN1,GPBAR1"
570,TCMID,ªÙœ„,ªÙœ„,oleanolicacid,,,191720,,-+,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)C)C(=O)O)C,,,,"PTPN2,CES2,CD81,PTPRC,AKR1B10,USP7,RELA,ACP1,PTPRF,PLA2G1B,POLB,PTPN6,F3,HSD11B1,DUSP3,PTPN1,CDC25B,GPBAR1","CD81,AKR1B10,ACP1,PTPRF,PLA2G1B,DUSP3,PTPN1,CDC25B,GPBAR1,PTPN2,CES2,PTPRC,USP7,RELA,PTPN6,F3,HSD11B1,POLB"
571,TCMID,ªÙœ„,ªÙœ„,p-anisaldehyde,,,31244,Exist,++,COC1=CC=C(C=C1)C=O,,,"ALDH1A1,CYP2A6","CA14,CA2,CA12","CA2,CA12,CYP2A6,CA14,ALDH1A1"
572,TCMID,ªÙœ„,ªÙœ„,p-cymene,,,7463,Exist,++,CC1=CC=C(C=C1)C(C)C,,,,,
573,TCMID,ªÙœ„,ªÙœ„,p-methoxycinnamaldehyde,,,641294,Exist,++,COC1=CC=C(C=C1)C=CC=O,,,,RELA,RELA
